review,ord,ord_group
시종 후미권이나 직선 탄력으로 끝걸음 보임,8,0
시종 후미 머물다 직선 탄력 보이며 올라섬,8,0
시종 중산후미 맴돌다 직선 추입으로 2착신승,2,1
중반이후 밀렸고 직선에서도 변화 못보임,9,0
시종 중간후미나 직선 추입 나서며 4착,4,0
시종 중간후미에 직선 탄력이나 큰변화는 아님,6,0
중위권 최선전개나 직선 걸음 무뎌져 처짐,11,0
늦은 출발이나 직선 탄력으로 끝걸음 보임,9,0
시종 중간후미 머물다 직선 추격 허용해 처짐,11,0
시종 후미권이나 직선 탄력으로 추입나서 4착,4,0
시종 후미권에 직선에서도 큰변화 보이지못함,8,0
출발부터 밀렸고 직선에서도 후미 처짐,13,0
시종 후미권에 경주내내 큰변화 보이지 못함,11,0
늦은 출발에 경주내내 후미 벗어나지 못함,13,0
선행 강공 펼쳤으나 직선주로 덜미잡혀 5착그침,5,0
후미권 머물렀지만 직선 추입력 보이며 3착기록,3,0
중위권 전개후 직선 탄력 보이나 역전실패 아쉬움,2,1
시종 후미 머물다 직선 탄력 보이나 큰변화 아님,10,0
중반이후 밀리는 모습에 직선 걸음 무뎌져 처짐,14,0
늦은 출발이나 직선 탄력으로 추입력 보여줌,6,0
중반이후 밀렸고 직선 후미 벗어나지 못함,12,0
선입 최선전개나 직선 추격 허용하며 처짐,8,0
선행 강공이나 직선막판 덜미로 4착그침,4,0
중반이후 나서는 듯 했으나 직선 덜미잡혀 밀림,13,0
선행 강공 펼쳤고 직선 탄력 이어가며 우승,1,1
출발부터 밀렸고 직선에서도 덜미잡히는 모습,7,0
선입 최선전개나 직선 걸음 무뎌지며 처짐,10,0
밀며 중위권 나섰고 직선 탄력으로 2착,2,1
밀며 선입 최선전개나 경주막판 덜미로 3착,3,0
선입 전개후 직선 탄력 보이며 신승거둠,1,1
시종 중간후미에 직선 탄력이나 막판덜미 5착,5,0
중위권 전개후 직선 끝걸음 보이며 2착,2,1
시종 후미 머물렀으나 직선 탄력으로 끝걸음 보임,9,0
중위권 최선전개나 직선 덜미잡혀 밀려남,9,0
밀며 선입 전개나 경주내내 순위변동 못보임,3,0
중반이후 격차좁혔고 직선 추입으로 3착,3,0
중위권 유지했으나 직선 덜미잡혀 밀려남,9,0
밀며 중위권 나섰으나 경주내내 변화 못보임,6,0
중위권 최선전개나 경주내내 순위변동 못보임,5,0
중반이후 격차좁혔고 직선 탄력으로 올라섬,6,0
시종 후미에 직선에서도 최하위 머무는 모습,14,0
중간후미 맴돌다 직선 추격 허용해 처짐,12,0
시종 후미권에 직선에서도 큰변화 못보임,10,0
출발부터 밀렸으나 직선주로 조금 올라섬,6,0
늦출발후 밀며 전개했고 직선 탄력 유지함,6,0
시종 후미 머물렀으나 직선 탄력으로 추입 신승,1,1
중반이후 격차좁혔고 직선 탄력 이어가며 2착,2,1
선행 강공 펼쳤고 직선 탄력 유지하며 우승,1,1
중반이후 격차좁혔지만 직선 덜미잡혀 밀림,7,0
중위권 최선전개나 직선 덜미잡혀 5착그침,5,0
중위권 최선전개나 직선 덜미잡혀 밀려남,6,0
중위권 최선전개나 직선 덜미잡혀 밀려남,6,0
밀며 선입전개 나섰고 직선 탄력 유지하며 신승,1,1
늦은 출발에 경주내내 최하위에 머뭄,12,0
경주 능력부진 주행재검,11,0
밀며 중위권 나섰으나 직선 걸음 무뎌져 처짐,9,0
중위권 전개후 직선 탄력보이나 역전엔 실패,4,0
중위권 유지후 직선 탄력 보이며 3착,3,0
밀며 선입전개 펼쳤으나 직선 걸음 무뎌져 처짐,9,0
출발부터 밀렸고 경주내내 후미 못 벗어남,12,0
4c이후 조금 올라섰고 직선 탄력 유지하는 모습,7,0
중위권 최선전개나 경주막판 덜미로 5착만족,5,0
시종 중간후미에 경주내내 큰변화 못보임,9,0
중위권 최선전개후 직선 역전실패로 아쉬움,6,0
시종 중간후미나 직선 탄력 보이며 올라섬,6,0
중위권 최선전개나 경주막판 덜미 아쉬움,5,0
시종 후미 머물렀으나 경주막판 끝걸음 보임,8,0
선행 강공이나 직선 덜미잡혀 2착만족,2,1
중위권 최선전개나 경주내내 순위변동 못보임,4,0
밀며 선행 강공이나 직선 덜미잡혀 3착그침,3,0
선입 최선전개후 직선 탄력으로 신승거둠,1,1
중반이후 밀리는 모습에 직선에서도 덜미잡힘,9,0
중반이후 격차좁히나 직선 더 나서지 못함,5,0
중반이후 밀렸고 직선 재추입이나 역전실패,2,1
중위권 경주전개나 직선 추격 허용해 처짐,9,0
출발부터 밀리는 모습에 직선에서도 덜미잡힘,7,0
선행 강공 펼쳤고 직선 끈기 보이며 신승,1,1
중반이후 밀렸으나 경주막판 조금 올라섬,5,0
밀며 선입전개 나섰고 직선 탄력 유지해 우승,1,1
중위권 유지했지만 직선 걸음 무뎌져 처짐,12,0
4c이후 격차좁히나 경주막판 덜미로 아쉬운 2착,2,1
중위권 유지후 직선 탄력으로 추입 우승,1,1
출발 아쉬우나 직선 탄력으로 추입 3착,3,0
시종 후미 머물렀지만 경주막판 조금 나섬,9,0
중위권 경주전개나 경주내내 순위변동 못보임,5,0
중위권 전개후 직선 탄력보이나 역전실패,4,0
늦은 출발이나 직선 좋은 탄력으로 끝걸음 보임,7,0
중위권 최선전개나 직선 걸음 무뎌지며 밀려남,7,0
중반이후 선두 나서나 직선 추격허용해 처짐,6,0
시종 후미권이나 직선 양호한 끝걸음 보임,6,0
중반이후 격차좁혔고 직선 탄력 보이며 5착,5,0
중반이후 격차좁히나 직선 덜미잡혀 4착,4,0
중반이후 격차좁혔고 직선 탄력 이어가며 3착,3,0
밀며 중위권 전개나 경주내내 순위변동 못보임,4,0
출발부터 밀렸고 경주내내 큰변화 못보임,8,0
중위권 최선전개나 직선 덜미잡혀 5착그침,5,0
선입 최선전개나 직선주로 덜미잡혀 3착그침,3,0
중위권 전개후 직선 탄력보이나 역전실패 아쉬움,3,0
시종 후미권이나 직선 탄력으로 추입나서 4착,4,0
선입 최선전개나 직선 추격 허용하며 처짐,8,0
중반이후 밀렸으나 직선 재추입으로 3착,3,0
선행 강공이나 직선주로 덜미잡혀 3착 그침,3,0
출발부터 밀렸고 직선 재추입이나 역전실패,5,0
늦은 출발에 경주내내 큰변화 못보여줌,10,0
중간후미 맴돌다 직선 탄력 보이며 2착선전,2,1
"출발지세 및 출발불량, 경주능력부진 주행재검 및 출발재검",12,0
출발부터 밀렸고 직선 걸음 무뎌져 후미처짐,11,0
중반이후 선두나섰고 탄력 유지하며 우승,1,1
중반이후 격차좁혔으나 경주막판 역전실패,3,0
경주능력 부진 주행재검 및 출전정지 2개월,11,0
선입 최선전개나 직선 격차 벌어지며 3착만족,3,0
중반이후 밀리는 모습에 직선 큰변화 못보임,5,0
시종 중간후미나 직선주로 조금 올라섬,7,0
중반이후 선두 내주면서 2착 만족함,2,1
선입 경주전개후 직선 탄력 유지하며 2착신승,2,1
선입전개후 직선 탄력 보이며 우승,1,1
선행 강공이나 직선 추격 허용하며 처짐,4,0
출발부터 밀렸고 경주내내 큰변화 보이지못함,7,0
중위권 최선전개나 직선 걸음 무뎌지며 처짐,8,0
중반이후 밀렸지만 직선 추입 나서며 5착,5,0
중반이후 격차좁히나 역전실패 아쉬움,5,0
선입 최선전개나 직선 걸음 무뎌지며 처짐,10,0
진입 및 출발자세불량 출발재검,8,0
시종 후미 맴돌았지만 직선 막판 조금 올라섬,9,0
중반이후 밀렸으나 경주막판 조금 올라섬,9,0
중반이후 밀리는 모습에 직선 큰변화 못보,10,0
출발부터 밀렸고 경주내내 큰변화 못보임,8,0
중위권 유지후 직선 탄력 보이며 3착선전,3,0
중간후미 머물렀으나 직선 추입나서며 2착,2,1
늦은 출발이나 직선 좋은 끝걸음 보임,8,0
늦은 출발이나 직선 탄력 보이며 추입 5착,5,0
늦은 출발이나 직선 탄력으로 추입나서 5착,5,0
선행 강공 펼쳤고 직선 격차 벌이며 우승,1,1
선입 전개후 직선 탄력 보이며 우승,1,1
중반이후 밀리는 모습에 직선에서도 걸음 무뎌짐,9,0
출발부터 밀렸으나 직선 추입 나서며 4착,4,0
시종 후미권 머물다 직선 탄력으로 추입 3착,3,0
시종 후미권이나 직선 탄력으로 조금 올라섬,8,0
시종 중간후미에 경주내내 큰변화 보이지 못함,8,0
중위권 최선전개나 직선 걸음 무뎌져 처짐,12,0
경주능력부진 출전정지 1개월,12,0
선행 강공이나 직선 덜미로 2착만족,2,1
중위권 최선전개나 직선 걸음 무뎌져 처짐,11,0
시종 중간후미나 직선 탄력으로 조금 올라섬,6,0
출발 아쉬우나 직선 탄력으로 추입나서 3착,3,0
시종 중간후미 유지하다 직선 걸음 무뎌져 처짐,11,0
중반이후 격차좁히나 4c이후 덜미잡혀 밀려남,6,0
중위권 최선전개나 경주내내 큰변화 못보임,6,0
중반이후 격차좁히나 직선막판 덜미잡혀 밀림,9,0
경주능력 부진 주행재검,10,0
늦은 출발에 경주내내 최하위에 머뭄,12,0
선행 강공이나 경주막판 덜미로 2착만족,2,1
선입 최선전개후 직선 탄력 유지하며 2착,2,1
시종 중간후미에 경주내내 큰변화 못보임,7,0
선입 경주전개나 직선 덜미로 4착그침,4,0
시종 후미에 머물렀지만 직선 끝걸음 보임,7,0
시종 중간후미 맴돌다 직선 추입이나 역전엔 실패,5,0
경주능력부진 주행재검,11,0
선입 최선전개나 직선 걸음 무뎌져 처짐,10,0
선입 최선이나 경주내내 큰변화 못보이며 3착,3,0
시종 중간후미 유지나 경주막판 조금 올라섬,6,0
시종 후미권이나 직선 끝걸음 보이며 조금나섬,8,0
중위권 최선전개나 직선 추격 허용하며 처짐,10,0
중간후미 유지했으나 직선 걸음 무뎌져 처짐,10,0
중반이후 밀렸으나 직선 재추입 나서며 우승,1,1
선행 강공 펼쳤으나 경주막판 덜미 아쉬운 2착,2,1
중간후미 유지후 끝걸음 보이며 4착선전,4,0
진입불량 출발재검,4,0
선행 강공 펼쳤고 직선 격차 벌이며 여유승,1,1
선입 최선전개후 직선 탄력 보이며 우승,1,1
출발 아쉬우나 직선 탄력으로 끝걸음 보임,7,0
시종 중간후미나 직선 추격 허용하며 처짐,10,0
초반 선두나 중반이후 선두 내주며 처짐,8,0
선입 최선전개나 직선 걸음 무뎌져 처짐,9,0
중반이후 격차좁히나 직선 걸음 무뎌져 처짐,10,0
초반부터 선두 추격이나 경주내내 역전실패,2,1
선입 경주전개후 직선주로 탄력 유지하며 2착,2,1
출발부터 밀렸고 직선에서도 밀리는 모습,8,0
시종 후미권에 직선에서도 변화 못보임,10,0
중위권 최선전개나 경주내내 큰변화 못보임,7,0
중반이후 밀렸으나 경주막판 조금 올라섬,7,0
선행 강공이나 직선주로 추격 허용해 4착 그침,4,0
늦은 출발이나 직선주로 추입으로 조금 나섬,8,0
출발불량 출발재검,11,0
시종 후미 머물렀으나 직선 좋은 끝걸음 보임,7,0
시종 후미권에 경주내내 큰변화 보이지 못함,10,0
경주능력부진 주행재검 및 출전정지 2개월,12,0
시종 중간후미에 직선에서도 덜미잡혀 밀려남,9,0
출발부터 밀렸고 직선에서도 덜미잡히는 모습,11,0
결승선 직선 바깥으로 기대어 주행재검,8,0
선입 최선전개나 직선 걸음 무뎌져 처짐,8,0
중위권 전개후 직선 탄력 이어가며 2착,2,1
시종 후미권을 벗어나지 못하고 따라감,12,0
선행으로 경주주도나 직선 선두내주고 후착,2,1
중위권 전개후 직선 탄력보이나 역전실패 아쉬움,4,0
후미권 전개하며 기회노렸으나 여의치않음,7,0
선입 최선전개나 직선 추격 허용해 4착 그침,4,0
중위권 강공이나 직선 순위좁히지못하고 통과,5,0
중위권 최선전개나 직선 덜미잡혀 밀리는 모습,6,0
중위권 경주전개후 직선 탄력 이어가며 2착선전,2,1
중위권 전개하다 직선 순위좁혀 3착성공,3,0
선행마 후미공략이나 4코너 순위밀려 3착만족,3,0
선두권 압박후 직선 선행마 후미도약 후착,2,1
시종 후미권을 벗어나지 못하고 따라감,11,0
시종 후미권을 벗어나지 못하고 따라감,12,0
후미권 이끌었고 직선 조금올라오나 탄력은 없어,6,0
기승정지: 결승선 약 350M 지점 바깥진로변경 타마방해,4,0
시종 후미권을 벗어나지 못하고 따라감,11,0
중위권 전개하며 선두권 압박이나 순위못좁혀,5,0
시종 후미권 전개나 직선 걸음보이며 조금올라,7,0
빠른출발로 선두권 압박이나 직선지치며 밀려,10,0
시종 후미에 경주내내 후미 벗어나지 못함,11,0
후미전개후 순위좁히는 직선에서 방해받아 고전,7,0
시종 중간후미나 경주막판 조금 올라서며 5착,5,0
선행경주주도후 직선 후미와 격차벌려,1,1
중위권 전개후 직선 순위좁혔으나 입상실패,4,0
중위권 강공이나 순위변동없이 따라감,6,0
선두권 압박전개나 직선 탄력이 떨어짐,4,0
선입권 강공이나 직선 탄력이 떨어지며 밀려,6,0
출발밀려 후미권 이끌다 직선 추입력 발휘 후착,2,1
시종 후미권이나 경주막판 조금 올라서는 모습,8,0
시종 중간후미나 직선 추격 허용하며 밀려남,10,0
시종 후미권이나 직선 추입력 보이며 3착선전,3,0
후미권 이끌며 기회노렸으나 여의치않음,9,0
선입 최선전개나 경주막판 역전실패로 2착,2,1
